,ano,nome_entidade,data_ano_letivo_inicio,data_ano_letivo_termino
1038,2017,ESCOLA NOSSA SENHORA DE LOURDES,,
1039,2017,ESCOLA PARTICULAR SAO JOSE,,
1040,2017,INSTITUTO DE PREPARACAO EDUCACIONAL LTDA,,
1041,2017,EDUCANDARIO MANOEL FILHO,2017-02-01T00:00:00,2017-12-28T00:00:00
1042,2017,EDUCANDARIO MARIA DOS MONTES,,
1043,2017,ESCOLA EVOLUCAO INFANTIL,,
1044,2017,INSTITUTO GERACAO FUTURO,,
1045,2017,UNIVERSIDADE SALGADO DE OLIVEIRA,,
1046,2017,INSTITUTO ENCANTO DO SABER,,
1047,2017,GREMIO SOCIAL RECR ESPOR BUCHUDOS DO CORDEIRO,,
1048,2017,ASSOCIACAO DOS MORADORES DA RUA DOS PRAZERES,,
1049,2017,COLEGIO E CURSO JM AGOSTINHO,2017-02-06T00:00:00,2017-12-29T00:00:00
1050,2017,INSTITUTO ALCANCE,2017-02-01T00:00:00,2017-12-20T00:00:00
1051,2017,ESCOLA MUNICIPAL PROFESSORA PRIMITIVA DE BARROS SILVA,2017-02-03T00:00:00,2017-12-22T00:00:00
1052,2017,ESCOLA SABOR DA INFANCIA,2017-02-01T00:00:00,2017-12-22T00:00:00
1053,2017,EDUCANDARIO CAITETE,,
1054,2017,COLEGIO FERROVIARIO DO RECIFE,,
1055,2017,COLEGIO DIMENSAO,,
1056,2017,EDUCANDARIO RECANTO INFANTIL,2017-02-02T00:00:00,2017-12-20T00:00:00
1057,2017,EDUCANDARIO CECILIA MEIRELES,,
1058,2017,ESCOLA PROFISSIONALIZANTE DE ENFERMAGEM DE ISRAEL,2017-01-09T00:00:00,2017-12-22T00:00:00
1059,2017,CENT DE INST E APRENDIZAGEM ESPEC DE PE - CINAPE,,
1060,2017,ESCOLA MUNICIPAL MARIA ADELAIDE DE BARROS,2017-02-03T00:00:00,2017-12-22T00:00:00
1061,2017,ESCOLA MUNICIPAL DOS REMEDIOS,2017-02-11T00:00:00,2017-12-22T00:00:00
1062,2017,COLEGIO EDUCACIONAL APOIO MODERNO,,
1063,2017,ESCOLA MARIA DE FATIMA FERREIRA LTDA,2017-02-02T00:00:00,2017-12-22T00:00:00
1064,2017,ESCOLA COMUNITARIA CLUBE DE MAES DA UR-5,,
1065,2017,ESCOLINHA CRIANCA FELIZ,,
1066,2017,CONSERVATORIO PERNAMBUCANO DE MUSICA,2016-02-01T00:00:00,2018-12-07T00:00:00
1067,2017,COLEGIO ARAUTOS DO EVANGELHO,2017-02-01T00:00:00,2017-12-14T00:00:00
1068,2017,ESCOLA DOUTOR FRANCISCO PESSOA DE QUEIROZ,2017-02-01T00:00:00,2017-12-22T00:00:00
1069,2017,ESCOLINHA SABER LER LTDA,2017-02-01T00:00:00,2017-12-19T00:00:00
1070,2017,EDUCANDARIO CRIANDO E RECRIANDO,2017-02-01T00:00:00,2017-12-29T00:00:00
1071,2017,ESCOLA ANA CECILIA,2017-02-01T00:00:00,2017-12-29T00:00:00
1072,2017,CONSELHO DE MORADORES DA IMBIRIBEIRA,,
1073,2017,ESCOLA SONHO REAL,,
1074,2017,INSTITUTO ANA CELIA,,
1075,2017,ESCOLA NOVO AMANHECER,,
1076,2017,CMEI SEMENTINHA DO SKYLAB,,
1077,2017,COLEGIO MARISTA NOSSA SENHORA DA CONCEICAO,,
1078,2017,ESCOLA PERALTA,2017-02-01T00:00:00,2017-12-28T00:00:00
1079,2017,CENTRO DE DESENVOLVIMENTO DA CRIANCA,2017-02-01T00:00:00,2017-12-29T00:00:00
1080,2017,ESCOLA MUNICIPAL WALDEMAR VALENTE,2017-02-03T00:00:00,2017-12-22T00:00:00
1081,2017,ESCOLA MUNICIPAL MUNDO ESPERANCA,2017-02-01T00:00:00,2017-12-22T00:00:00
1082,2017,ESCOLA MATIAS DE ALBUQUERQUE,2017-02-02T00:00:00,2017-12-22T00:00:00
1083,2017,FACULDADE EDUCACIONAL DA CRIANCA,2017-02-01T00:00:00,2017-12-27T00:00:00
1084,2017,ESCOLA MUNICIPAL CECILIA MEIRELLES,2017-02-03T00:00:00,2017-12-22T00:00:00
1085,2017,ESCOLA LANDELINO ROCHA,2017-02-02T00:00:00,2017-12-22T00:00:00
1086,2017,ESCOLA MUNICIPAL DOUTOR SAMUEL GONCALVES,2017-02-11T00:00:00,2017-12-22T00:00:00
1087,2017,CENTRO DE ASSISTENCIA S MANOEL A CASMAP,2017-02-01T00:00:00,2017-12-22T00:00:00
1088,2017,COLEGIO ASCENSO FERREIRA,2017-02-01T00:00:00,2017-12-29T00:00:00
1089,2017,COLEGIO EXPOENTE LTDA ME UNIDADE II,2017-02-01T00:00:00,2017-12-29T00:00:00
1090,2017,COLEGIO ALFAMA,2017-02-01T00:00:00,2017-12-22T00:00:00
1091,2017,ESCOLA LUIZ DELGADO,2017-02-02T00:00:00,2017-12-22T00:00:00
1092,2017,ESCOLA MUNICIPAL SEDE DA SABEDORIA,2017-02-03T00:00:00,2017-12-22T00:00:00
1093,2017,GRUPO EDUCACIONAL CONTATO LTDA,2017-02-01T00:00:00,2017-12-29T00:00:00
1094,2017,ESCOLA MONSENHOR VIANA DE 1 E 2 GRAUS,2017-02-01T00:00:00,2017-12-29T00:00:00
1095,2017,CENTRO EDUCACIONAL ANA NERY,2017-02-06T00:00:00,2017-12-28T00:00:00
1096,2017,ESCOLA MUNICIPAL PROFESSOR JOSUE DE CASTRO,2017-02-03T00:00:00,2017-12-22T00:00:00
1097,2017,ESCOLA MUNICIPAL ENGENHEIRO UMBERTO GONDIM,2017-02-03T00:00:00,2017-12-22T00:00:00
1098,2017,CRECHE MUNICIPAL RODA DE FOGO,2017-02-03T00:00:00,2017-12-22T00:00:00
1099,2017,CMEI JESUS DE NAZARE,2017-02-01T00:00:00,2017-12-22T00:00:00
1100,2017,EDUCANDARIO BRASILEIRINHO,2017-02-01T00:00:00,2017-12-27T00:00:00
1101,2017,ESCOLA PROFESSOR JOSE VICENTE BARBOSA,2017-02-02T00:00:00,2017-12-22T00:00:00
1102,2017,ESCOLA MUNICIPAL ALTO JARDIM PROGRESSO,2017-02-03T00:00:00,2017-12-22T00:00:00
1103,2017,INSTITUTO ALQUIMISTA,2017-02-01T00:00:00,2017-12-29T00:00:00
1104,2017,ESCOLA MUNICIPAL PROFESSOR JOSE SOARES DA SILVA,2017-02-03T00:00:00,2017-12-28T00:00:00
1105,2017,COLEGIO 17 DE AGOSTO,2017-02-01T00:00:00,2017-12-30T00:00:00
1106,2017,ESCOLA TECNICA ESTADUAL PROFESSOR AGAMENON MAGALHAES - ETEPAM,2017-02-02T00:00:00,2017-12-22T00:00:00
1107,2017,ESCOLA ANA MALTA DA COSTA AZEVEDO,2017-02-02T00:00:00,2017-12-22T00:00:00
1108,2017,ESCOLA MUNICIPAL PAIS E FILHOS,2017-02-03T00:00:00,2017-12-22T00:00:00
1109,2017,ESCOLA MUNICIPAL DO BARRO,2017-02-03T00:00:00,2017-12-22T00:00:00
1110,2017,INSTITUTO NOSSA SENHORA DO CARMO,2017-02-01T00:00:00,2017-12-28T00:00:00
1111,2017,ESCOLA MUNICIPAL HISTORIADOR FLAVIO GUERRA,2017-02-01T00:00:00,2017-12-22T00:00:00
1112,2017,INSTITUTO ESCOLAR EDITE MARIA,2017-02-06T00:00:00,2017-12-29T00:00:00
1113,2017,CENTRO EDUCACIONAL NOSSA SENHORA AUXILIADORA,2017-02-01T00:00:00,2017-12-22T00:00:00
1114,2017,ESCOLA ESPACO DINAMICO,2017-02-01T00:00:00,2017-12-28T00:00:00
1115,2017,EDUCANDARIO MAE RAINHA DO SAGRADO CORACAO,2017-02-01T00:00:00,2017-12-29T00:00:00
1116,2017,EDUCANDARIO CAMPOS ANDRADE,2017-02-01T00:00:00,2017-12-28T00:00:00
1117,2017,ESCOLA MUNICIPAL ENGENHEIRO HENOCH COUTINHO DE MELO,2017-02-03T00:00:00,2017-12-22T00:00:00
1118,2017,CENTRO DE ATIVIDADE PRESIDENTE DUTRA-SESI,2017-02-01T00:00:00,2017-12-29T00:00:00
1119,2017,ESCOLA MUNICIPAL POETA JOAO CABRAL DE MELO NETO,2017-02-03T00:00:00,2017-12-22T00:00:00
1120,2017,ESCOLA MUNICIPAL CRISTIANO CORDEIRO,2017-02-03T00:00:00,2017-12-22T00:00:00
1121,2017,ESCOLINHA DA MINIE,,
1122,2017,EDUCANDARIO TRES MARIAS,,
1123,2017,COLEGIO E CURSO ALPHA,,
1124,2017,COLEGIO MILENIO,,
1125,2017,CENESPE UNIDADE DE ASSISTENCIA INTEGRADA,,
1126,2017,EDUCANDARIO SAMUEL VASCONCELOS,,
1127,2017,COOP DE TRAB EM ED PROJETO NOSSA ESCOLA,,
1128,2017,GRUPO DE ACAO COMUNITARIA MENINO JESUS DE S M,,
1129,2017,CLUBE DE MAES PRO-MAES,,
1130,2017,ESCOLA SONHO FELIZ,,
1131,2017,INVEST ENSINO FUNDAMENTAL,,
1132,2017,ESCOLA UNIVERSO DA CRIANCA,,
1133,2017,COLEGIO CENECISTA PROFESSOR LUIZ FREIRE,,
1134,2017,ESCOLA VERONICA LUCIA,,
1135,2017,ASSOC BENEF DEFESA DOS MORAD DO B COQUEIRAL AD,,
1136,2017,ESCOLA CRIAR E RECRIAR LTDA,2017-02-02T00:00:00,2017-12-22T00:00:00
1137,2017,CENTRO EDUCACIONAL 3 MILENIO,,
1138,2017,ESCOLA MARIA AMALIA,2017-02-02T00:00:00,2017-12-22T00:00:00
1139,2017,DAY CARE INFANTIL EDUCAR,2017-02-01T00:00:00,2017-12-22T00:00:00
1140,2017,ESCOLA GOV CARLOS DE LIMA CAVALCANTI,2017-02-01T00:00:00,2017-12-29T00:00:00
1141,2017,ESCOLA MUNICIPAL ESCRITOR JOSUE DE CASTRO,2017-02-03T00:00:00,2017-12-22T00:00:00
1142,2017,ESCOLINHA DA MONICA LTDA,,
1143,2017,ESCOLA OLIMPICA,,
1144,2017,ASSOCIACAO DAS MULHERES DA UR - 04,,
1145,2017,FACULDADE BOA VIAGEM IMBIRIBEIRA,,
1146,2017,COLEGIO CENECISTA CASTRO ALVES,,
1147,2017,CLUBE DE MAES TIA GRACA,,
1148,2017,LAR DE SANDRO,,
1149,2017,ASSOC GRUPO DE MAES DA AMIZADE DOS TORROES,,
1150,2017,ABSOLUTO COLEGIO E CURSO,2017-02-01T00:00:00,2017-12-29T00:00:00
1151,2017,ESCOLA LEAO DE JUDA,,
1152,2017,ESCOLA PRIMEIROS SONHOS,,
1153,2017,ESCOLA MUNICIPAL JORDAO BAIXO,2017-02-03T00:00:00,2017-12-22T00:00:00
1154,2017,RADICAL COLEGIO E CURSO,,
1155,2017,ESCOLA MARIA SANTISSIMA,,
1156,2017,ESCOLA FUTURARTE,,
1157,2017,ESCOLA MUNICIPAL HUGO GERDAU,2017-02-03T00:00:00,2017-12-22T00:00:00
1158,2017,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MARDONIO DE ANDRADE LIMA COELHO,2017-02-02T00:00:00,2017-12-22T00:00:00
1159,2017,ESCOLA TECNICA REGIONAL,,
1160,2017,ESCOLA COSME E DAMIAO,,
1161,2017,CENTRO EDUCACIONAL CHICO MENDES,,
1162,2017,ESCOLA JERUSALEM,,
1163,2017,TROCA CARNAVALESCA CABECA DE PEIXE,,
1164,2017,ESCOLA CASTELO DOURADO,,
1165,2017,ESCOLA HENRIQUE DIAS,,
1166,2017,CLUBE DAS MAES DO ALTO DR CAETES,,
1167,2017,ATENEU BRASIL COLEGIO E CURSO LTDA,,
1168,2017,ESCOLA SANTO ANTONIO,,
1169,2017,CENTRO CULTURAL PRO-INFANCIA,,
1170,2017,ESCOLA MEU BRASIL,,
1171,2017,ESCOLA MODELO SAO FELIX,,
1172,2017,ESCOLA MUNICIPAL JARDIM MONTE VERDE,2017-02-03T00:00:00,2017-12-22T00:00:00
1173,2017,CRECHE MUNICIPAL LUA LUAR,2017-02-11T00:00:00,2017-12-22T00:00:00
1174,2017,ESCOLA MUNICIPAL POETA PAULO BANDEIRA DA CRUZ,2017-02-03T00:00:00,2017-12-22T00:00:00
1175,2017,ESCOLA POLITECNICA DE SAUDE DO IMIP,2017-01-02T00:00:00,2017-12-31T00:00:00
1176,2017,ESCOLA MUNICIPAL LUIZ VAZ DE CAMOES,2017-02-03T00:00:00,2017-12-22T00:00:00
1177,2017,COLEGIO E CURSO DESAFIO - D3,2017-02-01T00:00:00,2017-12-29T00:00:00
1178,2017,ESCOLA REINO DO SABER,2017-02-06T00:00:00,2017-12-29T00:00:00
1179,2017,INSTITUTO SAO MARCOS,2017-02-01T00:00:00,2017-12-31T00:00:00
1180,2017,ESCOLA APRENDIZES DA ESPERANCA,2017-02-01T00:00:00,2017-12-28T00:00:00
1181,2017,COLEGIO MOTIVO,2017-02-01T00:00:00,2017-12-28T00:00:00
1182,2017,ESCOLA FUTURO CIDADAO,2017-02-01T00:00:00,2017-12-29T00:00:00
1183,2017,LAR FABIANO DE CRISTO,2017-02-01T00:00:00,2017-12-22T00:00:00
1184,2017,CRECHE VIVENDO E APREDENDO,,
1185,2017,CLUBE DE MAES DA MADALENA,,
1186,2017,SERVICO DE ASSISTENCIA SOCIAL EVANGELICA DO RECIFE,,
1187,2017,EDUCANDARIO SANTA INES,,
1188,2017,ESCOLA CRISTA DO JARDIM SAO PAULO,,
1189,2017,CRECHE NOSSA SENHORA DOS REMEDIOS,,
1190,2017,COLEGIO AVANCE,2017-02-01T00:00:00,2017-12-29T00:00:00
1191,2017,EDUCANDARIO MARIA DO CARMO CANEL,,
1192,2017,ESCOLA ENCANTO INFANTIL,,
1193,2017,ESCOLA SAO JORGE,2017-02-01T00:00:00,2017-12-29T00:00:00
1194,2017,CRECHE MAJOR PM JENER TENORIO DE H TIO JENE,2017-02-01T00:00:00,2017-12-22T00:00:00
1195,2017,COLEGIO SANTA TERESA,2017-02-01T00:00:00,2017-12-29T00:00:00
1196,2017,ESCOLA O PEQUENOTE,2017-02-01T00:00:00,2017-12-29T00:00:00
1197,2017,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO BEZERRA,2017-02-02T00:00:00,2017-12-22T00:00:00
1198,2017,ESCOLA CRIANCA FUTURO FELIZ,2017-02-01T00:00:00,2017-12-29T00:00:00
1199,2017,ESCOLA RAIO DE LUZ,2017-02-01T00:00:00,2017-12-28T00:00:00
1200,2017,ESCOLA TOME GIBSON,2017-02-02T00:00:00,2017-12-31T00:00:00
1201,2017,INSTITUTO EDUCACIONAL SABER VIVER,2017-02-01T00:00:00,2017-12-29T00:00:00
1202,2017,EDUCANDARIO NOSSA SENHORA DA PIEDADE,2017-02-01T00:00:00,2017-12-29T00:00:00
1203,2017,SOCIEDADE EDUCACIONAL COSTA E ALVES LTDA,2017-02-01T00:00:00,2017-12-29T00:00:00
1204,2017,ESCOLA ROSA DE MAGALHAES MELO,2017-02-02T00:00:00,2017-12-22T00:00:00
1205,2017,ESCOLA SAO JUDAS TADEU,2017-02-02T00:00:00,2017-12-22T00:00:00
1206,2017,ASSOCIACAO DE MULHERES DE BEIRINHA,2017-02-01T00:00:00,2017-12-22T00:00:00
1207,2017,INSTITUTO SAO JOAO BATISTA,2017-02-01T00:00:00,2017-12-29T00:00:00
1208,2017,ESCOLA MARIA LUCENA LTDA,2017-02-01T00:00:00,2017-12-29T00:00:00
1209,2017,CRECHE MUNICIPAL VILA DOS MILAGRES,2017-02-03T00:00:00,2017-12-22T00:00:00
1210,2017,COLEGIO ANGLO LIDER JUNIOR,2017-02-01T00:00:00,2017-12-29T00:00:00
1211,2017,ESCOLA MUNICIPAL PROFESSOR FLORESTAN FERNANDES,2017-02-03T00:00:00,2017-12-22T00:00:00
1212,2017,CENTRO DE ATIVIDADES ENG ROBERTO EGIDIO DE AZEVEDO,2017-01-02T00:00:00,2017-12-29T00:00:00
1213,2017,COLEGIO MOVIMENTO CRIATIVO,2017-02-01T00:00:00,2017-12-29T00:00:00
1214,2017,ESCOLA MUNICIPAL ANTONIO FARIAS FILHO,2017-02-03T00:00:00,2017-12-22T00:00:00
1215,2017,COLEGIO E CURSO AVANCAR,2017-02-01T00:00:00,2017-12-29T00:00:00
1216,2017,COLEGIO SANTA MARIA,2017-02-01T00:00:00,2017-12-28T00:00:00
1217,2017,ESCOLA JOSE MARIANO,2017-02-02T00:00:00,2017-12-22T00:00:00
1218,2017,ESCOLA PEQUENO LEITOR,2017-02-01T00:00:00,2017-12-29T00:00:00
1219,2017,ESCOLA NOSSO PARAISO,2017-02-01T00:00:00,2017-12-20T00:00:00
1220,2017,ESCOLA MUNICIPAL ALDA ROMEU,2017-02-03T00:00:00,2017-12-22T00:00:00
1221,2017,ESCOLA MUNICIPAL ISAAC PEREIRA DA SILVA,2017-02-03T00:00:00,2017-12-22T00:00:00
1222,2017,COLEGIO CASA FORTE,2017-02-01T00:00:00,2017-12-20T00:00:00
1223,2017,ESCOLA COMUNITARIA TOM E JERRY,2017-02-01T00:00:00,2017-12-22T00:00:00
1224,2017,COLEGIO NAP NUCLEO DE ACAO PEDAGOGICA,2017-02-01T00:00:00,2017-12-29T00:00:00
1225,2017,ESCOLA PROFISSIONALIZANTE ANA NERI,2017-01-01T00:00:00,2017-12-31T00:00:00
1226,2017,ESCOLA PLANETA CRIANCA,2017-02-01T00:00:00,2017-12-28T00:00:00
1227,2017,ESCOLA CAIO PEREIRA,2017-02-02T00:00:00,2017-12-22T00:00:00
1228,2017,ESCOLA PADRE JOAO BARBOSA,2017-02-02T00:00:00,2017-12-22T00:00:00
1229,2017,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,2017-02-02T00:00:00,2017-12-22T00:00:00
1230,2017,COLEGIO COGNITIVO,2017-02-01T00:00:00,2017-12-29T00:00:00
1231,2017,CRECHE OLGA BENARIO,,
1232,2017,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - BOA VIAGEM - CAMPUS RECIFE - FMN,,
1233,2017,CLUBE DE MAES MARIA DE NAZARE,,
1234,2017,EDUCANDARIO MARIA IMACULADA,2017-02-01T00:00:00,2017-12-22T00:00:00
1235,2017,SERVICO SOCIAL DO COMERCIO,2017-02-06T00:00:00,2017-12-20T00:00:00
1236,2017,CENTRO EDUCACIONAL UNIARTE,2017-02-01T00:00:00,2017-12-22T00:00:00
1237,2017,COLEGIO CONVIVER DO RECIFE,,
1238,2017,ESCOLA DENTE DE LEITE LTDA,,
1239,2017,EDUCANDARIO BRINCAR E APRENDER,,
1240,2017,ESCOLA ESPIRITA PAULO DE TARSO,,
1241,2017,CLUBE DE MAES LAGOA ENCANTADA,,
1242,2017,EDUCANDARIO DA CARLA,2017-02-01T00:00:00,2017-12-29T00:00:00
1243,2017,GRUPO DE MAES DA RUA FREDERICO OZANAN,,
1244,2017,EDUCANDARIO CAMINHO DIDATICO,2017-02-01T00:00:00,2017-12-29T00:00:00
1245,2017,CENTRO EDUCACIONAL NOSSA SENHORA DE FATIMA,,
1246,2017,ESCOLA INTERACAO,,
1247,2017,CENTRO EDUCACIONAL ROSA DOS VENTOS,,
1248,2017,ESCOLA MUNICIPAL BALBINA MENELAU,2017-02-03T00:00:00,2017-12-22T00:00:00
1249,2017,ESC METROPOLITANA DE TEC EM ENFERMAGEM,2017-01-02T00:00:00,2017-12-22T00:00:00
1250,2017,HOTELZINHO PINGUINHOS DE AMOR,2017-02-06T00:00:00,2017-12-22T00:00:00
1251,2017,COLEGIO CARLOS MURAKAMI,2017-02-02T00:00:00,2017-12-22T00:00:00
1252,2017,UPI - UNIDADE PEDAGOGICA INFANTIL LTDA,2017-02-01T00:00:00,2017-12-21T00:00:00
1253,2017,ESCOLA SAO SEBASTIAO - RECIFE,,
1254,2017,ESCOLA COMUNITARIA PEQUENO DAVI,,
1255,2017,COLEGIO PAULO VI - CURSO CONCLUSAO,,
1256,2017,COLEGIO NOSSA SENHORA DE LOURDES,,
1257,2017,SOCIEDADE ASSISTENCIA PRINCESA IZABEL,,
1258,2017,ESCOLA SANTA MARTA,2017-02-06T00:00:00,2017-12-21T00:00:00
1259,2017,ASSOCIACAO LAR DO NENEM,,
1260,2017,COLEGIO SAO PAULO,,
1261,2017,ESCOLA COMUNITARIA REINO ENCANTADO,,
1262,2017,ASSOCIACAO ASSISTENCIAL VILA SESAMO,,
1263,2017,EDUCANDARIO UNIBABY,2017-02-01T00:00:00,2017-12-29T00:00:00
1264,2017,EDUCANDARIO NOSSA SENHORA APARECIDA,2017-02-01T00:00:00,2017-12-31T00:00:00
1265,2017,ESCOLA PENSAR E CRIAR,2017-02-01T00:00:00,2017-12-28T00:00:00
1266,2017,COLEGIO SANTA CLARA,,
1267,2017,CLUBE DE MAES N SRA DA CONCEICAO,,
1268,2017,FACULDADE ESTACIO DO RECIFE,,
1269,2017,ESCOLINHA MUNDO DO SABER FELIZ,,
1270,2017,DECISAO MASTER COLEGIO E CURSO,,
1271,2017,ESCOLA JOAO PAULO II,2017-02-01T00:00:00,2017-12-30T00:00:00
1272,2017,ESCOLA MUNICIPAL POETA JONATAS BRAGA,2017-02-01T00:00:00,2017-12-22T00:00:00
1273,2017,CENTRO EDUCATIVO JARDIM DAS OLIVEIRAS,2017-02-01T00:00:00,2017-12-22T00:00:00
1274,2017,ESCOLA PAULO DE SOUZA LEAL,2017-02-02T00:00:00,2017-12-22T00:00:00
1275,2017,ESCOLA MONS MANOEL LEONARDO DE BARROS BARRETO,2017-02-02T00:00:00,2017-12-22T00:00:00
1276,2017,ESCOLA MUNICIPAL ALTO DO PASCOAL,2017-02-03T00:00:00,2017-12-22T00:00:00
1277,2017,EDUCANDARIO VIRGINIA MERANDOLINA,,
1278,2017,ESCOLA COMUNITARIA FORCA JOVEN,,
1279,2017,COLEGIO GERACAO CRIATIVA,,
1280,2017,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR FERNANDO MOTA,2017-02-02T00:00:00,2017-12-22T00:00:00
1281,2017,ASSOC DOS MORAD DO BAIRRO DE BOMBA GRANDE,,
1282,2017,MIMA NENEM BERCARIO E EDUCACAO INFANTIL,2017-02-02T00:00:00,2017-12-29T00:00:00
1283,2017,ESCOLA APRENDER CRESCER,,
1284,2017,EDUCANDARIO MUNDO DA CRIANCA,,
1285,2017,ESC COMUNITARIA N SRA DO CARMO,,
1286,2017,CENTRO DE ENSINO GRAU I BOA VISTAI BOA VISTA,2017-01-02T00:00:00,2017-12-29T00:00:00
1287,2017,CRECHE MUNICIPAL MARDONIO COELHO,2017-02-03T00:00:00,2017-12-22T00:00:00
1288,2017,CENTRO DE ENSINO GRAU TECNICO,2017-01-03T00:00:00,2017-12-15T00:00:00
1289,2017,ESPACO EDUCACIONAL ANA CECILIA,2017-02-01T00:00:00,2017-12-07T00:00:00
1290,2017,INSTITUTO EDUCACIONAL SANDRA MEIRY,2017-02-06T00:00:00,2017-12-22T00:00:00
1291,2017,CRECHE MUNICIPAL PROFESSOR FRANCISCO DO AMARAL LOPES,2017-02-03T00:00:00,2017-12-22T00:00:00
1292,2017,ESCOLA DE REFERENCIA EM ENSINO MEDIO JARBAS PERNAMBUCANO,2017-02-02T00:00:00,2017-12-22T00:00:00
1293,2017,EDUCANDARIO TANIA BEZERRA,2017-02-10T00:00:00,2017-12-29T00:00:00
1294,2017,CRECHE ESCOLA RECIFE MIGUEL ARRAES DE ALENCAR,2017-02-01T00:00:00,2017-12-22T00:00:00
1295,2017,ESCOLA NOVA GERACAO,2017-02-01T00:00:00,2017-12-29T00:00:00
1296,2017,ESCOLA NOSSA SENHORA DA CONCEICAO,2017-02-02T00:00:00,2017-12-22T00:00:00
1297,2017,CENTRO EDUCACIONAL MONTE LIBANO,2017-02-02T00:00:00,2017-12-29T00:00:00
1298,2017,ESCOLA MUNICIPAL CRISTINA TAVARES,2017-02-03T00:00:00,2017-12-22T00:00:00
1299,2017,ESCOLA DICIONARIO DA MONICA,2017-02-01T00:00:00,2017-12-22T00:00:00
1300,2017,ESCOLA LAPIS NA MAO,2017-02-02T00:00:00,2017-12-28T00:00:00
1301,2017,ESCOLA CORONEL OTHON,2017-02-02T00:00:00,2017-12-22T00:00:00
1302,2017,ESCOLA MUNICIPAL PAPA JOAO XXIII,2017-02-03T00:00:00,2017-12-22T00:00:00
1303,2017,ASSOCIACAO DE MORADORES BOLO DE NOIVA,2017-02-01T00:00:00,2017-12-22T00:00:00
1304,2017,CENTRO DE CULTURA INFANTIL REINO MAGICO,2017-01-30T00:00:00,2017-12-18T00:00:00
1305,2017,CRECHE MUNICIPAL CEAPE-,2017-02-11T00:00:00,2017-12-22T00:00:00
1306,2017,ESCOLA MUNICIPAL CENTRO DE EDUC INFAN 14 BIS,2017-02-03T00:00:00,2017-12-22T00:00:00
1307,2017,SERVICO SOCIAL DO COMERCIO -SESC,2017-02-01T00:00:00,2017-12-15T00:00:00
1308,2017,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JORDAO EMERENCIANO,2017-02-02T00:00:00,2017-12-22T00:00:00
1309,2017,ESCOLA GERACAO DO FUTURO,2017-02-01T00:00:00,2017-12-15T00:00:00
1310,2017,ESCOLA COMUNITARIA DANIEL VICTOR,2017-02-06T00:00:00,2017-12-22T00:00:00
1311,2017,ESCOLA MUNICIPAL OSWALDO LIMA FILHO,2017-02-03T00:00:00,2017-12-22T00:00:00
1312,2017,ESCOLA MUNICIPAL LAGOA ENCANTADA,2017-02-03T00:00:00,2017-12-22T00:00:00
1313,2017,ESCOLA MUNICIPAL ENGENHEIRO GUILHERME DINIZ,2017-02-03T00:00:00,2017-12-22T00:00:00
1314,2017,ESCOLA MUNICIPAL ALMIRANTE SOARES DUTRA,2017-02-03T00:00:00,2017-12-22T00:00:00
1315,2017,ESCOLA MUNICIPAL UR 05,2017-02-03T00:00:00,2017-12-22T00:00:00
1316,2017,COLEGIO E CURSO ESPECIAL,2017-02-06T00:00:00,2017-12-30T00:00:00
1317,2017,GETEC - CENTRO DE GESTAO TECNICA DE PERNAMBUCO - UNIDADE II,,
1318,2017,EDUCANDARIO ALEGRIA DO SABER SC LTDA,2017-02-06T00:00:00,2017-12-29T00:00:00
1319,2017,DINAMICURSOS ESCOLA DO 1 GRAU,2017-02-01T00:00:00,2017-12-29T00:00:00
1320,2017,COLEGIO SALESIANO SAGRADO CORACAO,2017-02-01T00:00:00,2017-12-28T00:00:00
1321,2017,ESCOLA PEQUENO PRINCIPE,2017-02-02T00:00:00,2017-12-22T00:00:00
1322,2017,EDUCANDARIO DOCE INFANCIA,2017-02-02T00:00:00,2017-12-29T00:00:00
1323,2017,CRECHE LAR MONTALEGRE,2017-02-06T00:00:00,2017-12-22T00:00:00
1324,2017,CENTRO DE PROFISSIONALIZACAO E EDUCACAO DE PERNAMBUCO CEPEP 1,2017-01-02T00:00:00,2018-12-28T00:00:00
1325,2017,EDUCANDARIO EMANOEL SANTOS,2017-02-01T00:00:00,2017-12-28T00:00:00
1326,2017,ESCOLA JOAO VERISSIMO,2016-02-01T00:00:00,2017-12-22T00:00:00
1327,2017,SANTOS E LOPES ENSINO FUNDAMENTAL - EIRELI,2017-02-01T00:00:00,2017-12-30T00:00:00
1328,2017,ESCOLA MUNICIPAL PROFESSORA ALMERINDA UMBELINO DE BARROS,2017-02-11T00:00:00,2017-12-22T00:00:00
1329,2017,CRECHE MUNICIPAL NOSSA SENHORA AUXILIADORA,2017-02-03T00:00:00,2017-12-22T00:00:00
1330,2017,CENTRO EDUCACIONAL MONTE SINAI,2017-02-01T00:00:00,2017-12-30T00:00:00
1331,2017,ESCOLA MUNICIPAL GENERAL EMIDIO DANTAS BARRETO,2017-02-03T00:00:00,2017-12-22T00:00:00
